#class tools::wcsv::ntuple
#title Per-event scintillation tallies
#separator 44
#vector_separator 59
#column int event
#column double edep_keV
#column int photons_generated
#column int photons_detected
#column double first_detection_ns
#column double mean_detection_ns
501,662,61,32,0.921219,3.1765
502,662,42,19,0.995905,3.67373
503,0,0,0,-1,-1
504,188.637,0,0,-1,-1
505,662,67,32,0.868718,2.78437
506,662,23,10,0.983175,5.9896
507,662,126,54,1.00159,3.75051
508,662,53,29,0.976883,2.47623
509,662,60,30,0.900026,1.85175
510,662,73,39,1.00503,2.69066
511,143.88,2,2,0.97998,1.74348
512,662,22,14,0.953922,3.60183
513,332.387,20,13,1.10616,3.64279
514,278.99,17,7,0.875243,2.27154
515,662,25,19,0.962136,2.03521
516,662,56,26,0.974146,4.72232
517,662,41,18,0.945158,2.91674
518,629.996,36,18,0.798054,3.0916
519,129.383,0,0,-1,-1
520,662,41,21,0.945182,4.25831
521,110.58,0,0,-1,-1
522,662,19,11,1.0358,2.80172
523,662,56,31,0.842711,2.76856
524,0,0,0,-1,-1
525,662,21,14,1.00686,1.99183
526,73.5842,0,0,-1,-1
527,662,15,9,1.02513,3.36033
528,662,64,27,0.910211,3.62414
529,0,0,0,-1,-1
530,662,48,21,0.975438,3.53901
531,0,0,0,-1,-1
532,662,22,5,0.985207,5.3259
533,662,68,33,0.971363,3.79384
534,662,46,25,0.826784,4.6033
535,404.331,17,9,1.04388,2.17979
536,662,56,32,0.954854,5.41217
537,662,15,11,0.973392,2.22129
538,662,46,24,0.829408,3.27174
539,662,84,37,0.963732,4.23727
540,662,39,20,0.798939,4.59077
541,0,0,0,-1,-1
542,662,88,48,0.973721,3.37225
543,662,110,43,0.933234,4.69725
544,662,78,40,0.841901,3.49391
545,0,0,0,-1,-1
546,662,15,9,1.03146,4.58264
547,336.652,9,7,1.01419,1.94943
548,662,28,15,0.836634,9.09476
549,292.528,25,12,0.925561,3.42298
550,662,53,31,0.91795,3.31972
551,0,0,0,-1,-1
552,456.793,33,17,0.870878,2.97611
553,662,21,8,1.02425,3.02342
554,23.7282,0,0,-1,-1
555,662,105,60,0.93845,2.78745
556,662,25,13,1.00196,5.34199
557,662,52,28,0.852248,2.76728
558,662,13,7,0.93478,1.08502
559,281.188,0,0,-1,-1
560,662,39,21,0.932402,4.03672
561,662,97,50,1.01226,4.5132
562,662,55,33,0.803246,3.34944
563,437.992,21,4,0.907362,1.32276
564,662,50,28,0.971681,2.9731
565,662,59,30,0.979169,2.11663
566,467.625,68,41,1.00804,3.61043
567,662,27,10,1.02065,1.11995
568,247.907,8,4,0.913456,0.931287
569,662,56,29,1.01991,3.22939
570,446.709,49,27,0.975128,3.97401
571,662,61,30,0.835254,4.10562
572,662,46,27,0.87446,5.52039
573,662,46,31,0.908714,3.85639
574,662,93,53,0.975968,3.74789
575,313.879,13,9,0.981104,1.0281
576,662,68,37,1.01568,2.64346
577,662,24,15,0.979513,2.7946
578,662,83,43,0.971628,2.62596
579,662,19,14,0.954318,2.01627
580,356.739,27,12,0.898744,4.29753
581,662,30,24,0.986961,3.92205
582,662,24,8,1.00489,2.26946
583,662,56,23,0.988464,2.00481
584,52.4195,0,0,-1,-1
585,662,30,19,0.936478,4.49346
586,662,50,16,1.05635,4.6292
587,201.487,4,3,0.950034,3.52132
588,662,24,13,0.973517,2.59877
589,662,39,16,0.981616,2.15865
590,13.6101,0,0,-1,-1
591,662,44,25,0.993742,3.32477
592,308.922,25,15,1.04271,4.37063
593,662,63,30,0.990087,2.17883
594,262.496,9,6,0.834501,2.03129
595,662,31,12,0.919089,6.19148
596,147.194,1,0,-1,-1
597,662,39,23,1.0204,1.35801
598,72.9148,0,0,-1,-1
599,662,46,21,0.941433,3.45134
600,662,13,8,0.827834,3.90215
601,195.991,0,0,-1,-1
602,662,24,6,0.981758,3.48434
603,662,107,48,0.965711,3.93871
604,662,55,30,1.0041,2.84491
605,290.302,1,0,-1,-1
606,0,0,0,-1,-1
607,662,42,23,0.881016,3.89454
608,662,39,18,0.909199,4.46245
609,662,103,57,0.935678,3.13739
610,662,17,4,2.40968,3.97723
611,398.847,9,6,1.45537,1.95931
612,0,0,0,-1,-1
613,662,33,20,0.98075,2.16314
614,662,27,11,0.958581,2.77852
615,662,22,11,0.961965,3.7942
616,662,38,13,0.820731,6.91866
617,377.53,3,1,1.062,1.062
618,511.053,62,29,0.999335,4.71222
619,85.2108,0,0,-1,-1
620,662,53,26,0.879104,3.53077
621,662,52,25,1.00878,5.9689
622,662,48,19,1.01175,1.87303
623,662,83,38,0.999805,3.17544
624,662,61,30,0.938528,2.75254
625,262.507,17,11,0.813734,1.87219
626,200.884,2,0,-1,-1
627,662,34,18,0.976019,2.68203
628,662,45,27,0.847599,5.65424
629,0,0,0,-1,-1
630,662,66,34,0.88376,1.7368
631,662,40,25,0.956841,2.07295
632,662,104,55,0.992092,4.71861
633,0,0,0,-1,-1
634,662,41,23,0.976825,3.75292
635,400.694,26,11,0.890162,3.10216
636,662,71,34,0.913713,1.85504
637,662,19,7,1.08059,3.75022
638,662,14,12,0.883999,1.90011
639,662,24,10,0.897539,3.21037
640,662,30,15,1.04192,5.55954
641,662,60,30,0.945358,3.54512
642,0,0,0,-1,-1
643,662,53,23,0.967128,1.59743
644,662,62,36,0.803821,2.15836
645,662,27,9,1.1088,4.1438
646,42.191,0,0,-1,-1
647,0,0,0,-1,-1
648,662,42,21,0.888308,3.42005
649,662,11,7,0.964993,2.11519
650,233.305,15,10,1.02722,4.55202
651,662,29,10,0.89725,2.51337
652,0,0,0,-1,-1
653,662,58,27,0.971373,3.21364
654,297.009,15,7,0.8657,2.52141
655,662,97,52,1.02483,2.63659
656,662,35,15,0.984658,3.2461
657,662,25,7,1.09822,2.55863
658,662,40,14,0.83947,4.38892
659,662,50,23,0.956416,1.67424
660,662,63,34,0.952065,4.98907
661,662,38,21,1.03343,4.56282
662,662,20,10,0.948817,5.15926
663,662,52,26,0.820363,3.01355
664,662,42,21,0.924668,4.12566
665,0,0,0,-1,-1
666,258.152,16,8,1.04655,2.34712
667,662,36,16,0.973886,3.52591
668,417.886,33,16,1.01309,3.385
669,662,40,20,0.850951,1.77336
670,0,0,0,-1,-1
671,462.038,70,31,1.01916,2.85458
672,662,30,17,0.82861,2.40426
673,0,0,0,-1,-1
674,662,79,38,0.871197,4.47597
675,662,65,31,0.904724,3.56879
676,662,17,9,1.00974,6.87017
677,0,0,0,-1,-1
678,662,26,13,0.824986,5.03696
679,662,22,13,0.989406,2.31098
680,662,55,29,0.902159,3.28787
681,662,78,35,0.988601,3.09702
682,662,24,9,0.9263,3.87918
683,662,37,23,0.868717,4.71243
684,662,30,12,0.958444,2.79613
685,455.663,50,25,0.970689,2.94389
686,662,31,12,0.985203,4.50322
687,662,23,12,0.991396,2.51895
688,662,56,33,0.844263,2.22437
689,0,0,0,-1,-1
690,662,42,24,0.868002,4.88423
691,662,111,49,0.999588,3.68283
692,662,30,15,0.980706,2.50954
693,662,25,14,1.00007,1.99261
694,275.271,3,2,1.02768,1.03963
695,662,44,26,0.860721,3.43905
696,395.2,28,8,0.823602,5.95832
697,662,66,30,1.02001,2.8206
698,662,43,21,0.86045,2.08121
699,662,46,25,0.886357,2.50084
700,662,102,52,0.962776,3.06464
701,662,53,29,0.970431,1.86018
702,662,60,31,0.993034,2.96261
703,662,8,4,1.07087,1.56358
704,662,27,16,1.02321,2.6069
705,311.634,8,0,-1,-1
706,0,0,0,-1,-1
707,662,27,11,0.972101,1.31385
708,662,18,7,1.0082,5.97111
709,662,16,4,1.66011,4.2111
710,662,19,10,1.04685,2.00356
711,662,57,26,1.00462,2.35186
712,662,48,30,1.00863,3.88563
