#class tools::wcsv::ntuple
#title Per-event scintillation tallies
#separator 44
#vector_separator 59
#column int event
#column double edep_keV
#column int photons_generated
#column int photons_detected
#column double first_detection_ns
#column double mean_detection_ns
448,662,55,37,0.959858,1.99249
449,662,23,13,0.942463,1.9462
450,662,38,20,0.948164,2.72967
451,662,31,16,0.929932,2.34336
452,105.495,0,0,-1,-1
453,662,47,31,0.95925,2.29541
454,416.141,35,23,1.0321,2.41435
455,662,86,43,0.96761,2.19262
456,411.444,20,10,0.861144,1.99052
457,662,26,12,1.00905,3.29124
458,0,0,0,-1,-1
459,662,28,16,0.981708,2.50745
460,0,0,0,-1,-1
461,662,51,20,0.846754,1.73517
462,159.052,2,2,0.856075,4.20214
463,0,0,0,-1,-1
464,662,60,35,0.962077,1.39068
465,0,0,0,-1,-1
466,662,58,34,0.909814,2.99393
467,662,56,28,0.963722,1.46622
468,420.176,29,18,0.896914,1.45141
469,662,47,28,0.925949,2.5609
470,192.155,4,2,0.994125,1.013
471,232.703,16,8,1.02815,4.2527
472,445.957,66,38,0.926896,2.1547
473,662,29,15,0.825069,2.12821
474,189.49,3,0,-1,-1
475,382.304,2,0,-1,-1
476,0,0,0,-1,-1
477,0,0,0,-1,-1
478,662,41,24,0.839763,2.20617
479,662,42,21,0.861522,1.90238
480,12.855,0,0,-1,-1
481,662,110,53,0.991995,2.24711
482,662,112,61,0.893733,1.93909
483,0,0,0,-1,-1
484,662,11,6,0.954191,1.71896
485,211.398,0,0,-1,-1
486,662,12,11,1.49513,1.7888
487,377.208,29,15,0.916499,2.57308
488,662,21,14,0.926973,1.97731
489,0,0,0,-1,-1
490,662,27,12,0.962702,1.26438
491,662,55,34,0.84035,2.02937
492,662,41,25,0.801164,2.19688
493,662,121,63,0.971687,1.89133
494,662,38,24,0.888156,1.50426
495,662,46,32,0.972726,2.03628
496,662,61,40,0.870673,1.63511
497,662,10,8,0.977645,1.34849
498,662,59,33,0.875483,2.72673
499,662,10,6,0.930628,1.96008
500,662,27,12,0.841283,2.7994
501,662,59,32,0.851125,1.88795
502,662,58,31,0.866408,3.08231
503,662,122,71,0.860591,1.72047
504,662,37,22,0.892603,3.26623
505,662,57,30,0.954119,1.68029
506,662,25,13,0.898411,1.72133
