#class tools::wcsv::ntuple
#title Per-event scintillation tallies
#separator 44
#vector_separator 59
#column int event
#column double edep_keV
#column int photons_generated
#column int photons_detected
#column double first_detection_ns
#column double mean_detection_ns
477,412.063,37,14,1.0229,3.19009
478,662,29,15,0.812922,2.32559
479,81.226,0,0,-1,-1
480,245.441,35,21,1.02967,3.61379
481,662,50,23,0.838381,2.75514
482,662,63,33,0.976828,3.67805
483,662,62,40,0.947465,3.12167
484,460.314,51,22,1.04039,4.22916
485,662,102,58,1.01005,2.53525
486,662,77,39,0.940885,3.21115
487,438.537,59,36,0.95313,2.69154
488,0,0,0,-1,-1
489,662,37,23,0.908344,5.08073
490,662,42,21,0.950733,2.27653
491,662,41,20,0.91803,3.4235
492,0,0,0,-1,-1
493,662,29,17,1.01281,2.87772
494,662,39,23,0.980159,5.23774
495,662,117,62,0.966819,2.66953
496,662,110,66,0.945222,4.3715
497,662,64,26,1.06707,3.6316
498,662,52,21,0.941681,5.27124
499,0,0,0,-1,-1
500,0,0,0,-1,-1
501,170.526,2,0,-1,-1
502,0,0,0,-1,-1
503,0,0,0,-1,-1
504,662,31,16,0.930845,3.30601
505,397.62,37,20,0.845391,4.30542
506,662,84,45,0.843597,2.56197
507,662,56,31,0.838351,3.54371
508,436.045,39,15,0.904042,4.12086
509,221.203,7,2,1.0212,1.06597
510,662,73,36,0.92529,3.81774
511,662,79,40,0.922616,4.62603
512,662,70,40,0.900207,1.59046
513,662,71,34,0.959831,3.73402
514,662,34,17,1.05112,6.95613
515,662,43,17,1.12412,4.29517
516,662,50,26,0.985677,3.31082
517,662,56,28,0.990488,1.37385
518,662,54,32,0.998783,2.38333
519,121.7,2,1,1.11442,1.11442
520,0,0,0,-1,-1
521,662,29,14,1.0042,2.56679
522,475.969,32,18,0.877605,2.90623
523,662,28,14,0.825218,3.69994
524,0,0,0,-1,-1
525,662,43,24,0.975738,3.44399
526,0,0,0,-1,-1
527,662,99,47,0.93987,4.93344
528,662,35,12,0.89653,4.48032
529,28.928,0,0,-1,-1
530,662,100,53,1.01545,3.47442
531,662,25,12,0.983604,3.66649
532,662,46,27,1.03416,4.21816
533,662,11,10,0.898859,4.60051
534,662,86,47,0.954315,2.61595
535,662,15,10,1.01663,1.44389
536,662,20,8,1.03348,4.06963
537,338.047,26,13,0.902316,2.76894
538,662,120,58,1.01753,3.25209
539,662,92,48,1.01501,2.8259
540,84.641,0,0,-1,-1
541,662,51,28,0.961492,4.56535
542,662,48,23,1.07319,3.08
543,662,48,20,1.00907,2.92804
544,662,13,7,0.994376,4.21742
545,662,46,24,0.84643,3.6645
546,662,49,26,0.902839,3.24383
547,662,40,21,0.917453,3.62659
548,662,47,17,1.03579,1.42542
549,0,0,0,-1,-1
550,321.19,11,7,0.993029,4.95414
551,483.035,42,21,1.0085,3.59702
552,169.653,2,1,1.32914,1.32914
553,662,60,32,0.864248,2.67306
554,662,24,10,0.972093,1.94052
555,662,53,30,0.895971,2.18179
556,662,20,11,0.993303,3.42851
557,662,26,10,0.901073,2.03615
558,0,0,0,-1,-1
559,662,47,27,1.00855,4.46781
560,320.594,27,17,1.00264,3.27398
561,0,0,0,-1,-1
562,662,22,8,1.56245,2.32373
563,662,29,11,0.890852,3.48912
564,662,50,25,0.871014,3.16172
565,662,72,42,0.875984,3.16877
566,662,24,17,0.876455,1.63267
567,662,113,63,0.843288,4.06063
568,662,55,22,0.908869,3.63805
569,400.583,30,17,1.03533,5.11684
570,429.147,56,25,1.0112,4.03852
571,662,43,22,0.991579,4.98681
572,662,72,39,0.975208,3.24964
573,465.191,57,30,1.07037,4.50752
574,662,24,15,0.90155,3.26645
575,0,0,0,-1,-1
576,662,53,25,0.810459,2.6792
577,662,30,14,1.00442,1.40452
578,0,0,0,-1,-1
579,39.9039,0,0,-1,-1
580,662,53,22,0.858612,4.96108
581,662,59,31,0.97261,4.29783
582,662,22,9,1.01608,6.12795
583,119.715,0,0,-1,-1
584,662,85,44,0.882118,1.38719
585,165.048,0,0,-1,-1
586,0,0,0,-1,-1
587,662,64,40,0.969829,3.29313
588,662,28,20,0.852867,3.06798
589,70.3308,0,0,-1,-1
590,662,105,53,0.93619,4.05091
591,662,25,15,1.43012,4.01101
592,662,115,63,1.01171,3.34931
593,662,61,39,0.983601,1.94848
594,662,56,34,1.01889,2.26817
595,662,117,56,0.960764,2.35021
596,662,10,8,0.976479,1.33563
